Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3,day,month,Total_power_use
0.172,0.142,241.23,0.8,0,1,0,20,8,1
1.24,0.124,238.7,5.2,0,0,0,25,12,0
0.264,0.11,241.33,1.4,0,0,1,3,8,1
0.218,0.134,241.41,1.0,0,1,1,21,7,2
0.426,0.0,243.88,2.0,0,0,0,7,2,0
2.178,0.114,239.68,9.0,1,0,17,11,2,18
1.438,0.17,245.67,6.0,0,1,0,5,12,1
0.23,0.0,244.54,1.0,0,0,0,6,1,0
0.174,0.0,242.04,0.8,0,0,0,23,8,0
1.386,0.086,235.41,5.8,0,0,17,13,11,17
1.664,0.0,239.69,6.8,0,0,18,20,2,18
0.296,0.0,243.53,1.4,0,0,0,2,5,0
0.376,0.1,244.71,1.6,0,0,0,30,3,0
3.656,0.0,239.99,15.6,0,0,12,6,3,12
0.334,0.21,242.51,1.6,0,1,1,31,8,2
0.256,0.05,248.11,1.0,0,0,1,13,2,1
0.382,0.182,245.0,1.6,0,1,1,25,5,2
4.28,0.092,237.06,18.0,0,0,17,7,3,17
1.726,0.058,241.2,7.0,0,2,18,31,1,20
3.912,0.048,239.51,16.4,38,0,18,5,4,56
0.376,0.074,244.75,1.6,0,0,0,27,1,0
0.214,0.0,240.76,0.8,0,0,0,27,2,0
1.472,0.13,242.97,6.0,0,0,19,28,4,19
0.212,0.106,241.11,1.0,0,2,0,23,9,2
0.624,0.0,246.31,2.4,0,0,0,14,1,0
0.408,0.094,240.59,1.8,0,1,1,22,5,2
0.246,0.256,241.06,1.4,0,0,1,23,8,1
1.41,0.0,245.66,5.6,0,0,18,8,1,18
1.23,0.134,237.47,5.2,0,1,1,25,2,2
0.136,0.0,235.25,0.6,0,0,0,3,8,0
1.748,0.162,235.52,7.4,0,0,17,6,10,17
1.372,0.086,241.08,5.6,0,2,18,18,2,20
0.282,0.128,239.71,1.2,0,1,1,14,7,2
0.238,0.102,240.28,1.0,0,1,1,6,9,2
0.338,0.252,243.69,1.6,0,1,1,15,8,2
0.298,0.072,244.92,1.2,0,1,0,30,11,1
0.316,0.082,243.15,1.2,0,0,0,3,10,0
0.254,0.0,246.18,1.2,0,0,1,17,9,1
0.424,0.104,240.55,2.0,0,1,0,30,5,1
0.21,0.052,234.84,0.8,0,0,0,30,5,0
1.43,0.106,247.5,5.8,0,0,19,22,12,19
1.412,0.048,240.37,5.8,0,0,0,1,2,0
3.886,0.138,237.53,16.4,0,0,18,16,2,18
0.55,0.198,244.56,2.4,1,0,0,4,3,1
1.986,0.334,236.1,8.6,0,0,0,6,1,0
1.46,0.248,243.72,6.0,0,1,19,31,8,20
0.518,0.114,244.33,2.4,0,1,1,8,4,2
0.498,0.324,244.14,2.4,0,2,0,11,6,2
0.966,0.37,242.44,4.2,0,1,11,28,5,12
2.534,0.332,241.45,10.4,0,0,18,26,3,18
1.304,0.0,242.11,5.4,0,0,18,19,11,18
0.434,0.236,244.97,2.0,0,1,0,21,2,1
0.298,0.162,242.59,1.4,0,0,1,13,5,1
0.216,0.0,242.67,0.8,0,0,0,15,3,0
0.118,0.0,244.28,0.6,0,0,0,19,9,0
3.438,0.09,236.48,14.4,0,0,17,22,4,17
0.67,0.096,239.08,3.0,0,1,0,26,6,1
0.248,0.056,241.74,1.0,0,0,1,8,2,1
0.236,0.0,241.58,1.0,0,0,1,14,4,1
0.334,0.142,239.45,1.6,0,1,0,22,9,1
1.004,0.282,239.45,4.4,0,1,1,11,5,2
0.472,0.342,243.03,2.4,0,2,1,2,9,3
0.244,0.0,242.76,1.0,0,0,1,6,10,1
0.32,0.058,238.05,1.4,0,1,0,3,6,1
0.232,0.118,241.32,1.0,0,1,0,18,5,1
1.842,0.214,241.5,7.6,0,0,0,18,11,0
0.296,0.12,244.47,1.2,0,0,1,18,8,1
2.372,0.062,234.84,10.0,0,0,0,9,1,0
2.486,0.178,239.29,10.4,0,0,0,17,12,0
0.224,0.0,237.32,1.0,0,0,0,17,5,0
3.084,0.106,233.04,13.2,0,0,17,18,1,17
2.928,0.094,237.5,12.2,0,1,18,2,2,19
2.742,0.2,234.04,11.6,0,36,0,6,6,36
0.324,0.236,239.0,1.6,0,1,1,1,8,2
1.382,0.0,243.1,5.6,0,0,19,3,12,19
1.596,0.206,241.61,6.6,0,1,18,23,2,19
0.158,0.0,242.79,0.6,0,0,0,8,8,0
0.42,0.23,240.64,2.0,0,0,1,10,10,1
2.764,0.066,241.27,11.4,0,1,0,16,12,1
0.158,0.0,237.68,0.6,0,0,0,1,8,0
0.212,0.0,242.64,0.8,0,0,0,22,1,0
1.476,0.234,241.67,6.2,1,0,0,30,5,1
0.552,0.192,244.6,2.4,0,5,0,3,2,5
0.878,0.172,239.55,3.8,0,1,0,20,7,1
2.228,0.2,243.25,9.2,0,2,19,4,2,21
0.412,0.088,241.58,1.8,0,0,1,26,4,1
0.286,0.06,243.22,1.2,0,0,0,16,11,0
0.302,0.074,243.44,1.2,0,0,0,15,3,0
0.4,0.098,243.16,1.8,0,0,1,18,7,1
2.03,0.214,233.04,8.6,0,0,17,12,2,17
0.328,0.078,240.45,1.4,0,0,1,27,4,1
0.364,0.218,244.02,1.8,0,0,1,3,9,1
0.246,0.0,243.84,1.0,0,1,0,4,3,1
0.308,0.088,242.77,1.4,0,0,0,26,3,0
1.54,0.076,239.19,6.4,0,0,17,10,12,17
1.004,0.29,242.55,4.4,0,0,10,24,11,10
0.422,0.336,238.52,2.2,0,1,0,13,7,1
2.01,0.0,240.63,8.4,0,0,18,24,3,18
0.214,0.0,240.0,0.8,0,0,0,27,2,0
0.244,0.0,243.17,1.0,0,0,1,3,10,1
0.18,0.152,241.41,0.8,0,0,0,13,8,0
0.666,0.084,236.95,2.8,0,0,0,7,1,0
0.278,0.096,241.42,1.2,0,1,1,9,7,2
0.196,0.126,236.68,1.0,0,0,0,2,8,0
0.28,0.094,240.95,1.2,0,2,1,31,5,3
1.932,0.094,239.82,8.4,0,0,18,26,3,18
0.242,0.0,240.25,1.0,0,0,1,5,10,1
0.368,0.182,243.16,1.6,0,0,0,6,9,0
0.402,0.316,239.55,2.0,0,2,1,5,8,3
0.616,0.2,242.78,2.6,0,1,0,28,12,1
0.324,0.112,244.74,1.4,0,0,1,12,11,1
0.318,0.222,239.11,1.6,0,0,1,15,5,1
1.214,0.0,239.76,5.0,0,0,19,30,7,19
2.744,0.088,235.92,11.6,0,1,17,10,2,18
1.498,0.208,239.33,6.2,1,0,18,29,6,19
0.288,0.234,247.17,1.4,0,1,0,6,9,1
2.556,0.13,239.63,11.0,22,0,18,9,6,40
1.702,0.07,239.4,7.0,0,0,17,25,10,17
0.914,0.412,241.18,4.0,0,2,1,10,7,3
0.262,0.05,241.57,1.2,0,0,0,22,1,0
0.32,0.098,244.02,1.4,0,0,1,30,10,1
0.244,0.0,246.02,1.0,0,0,0,21,9,0
0.384,0.18,241.21,1.8,0,2,1,10,9,3
0.4,0.218,238.38,2.0,0,1,0,19,7,1
0.37,0.208,239.43,1.8,0,1,0,26,2,1
0.4,0.224,245.01,1.8,0,0,0,11,2,0
0.232,0.092,241.11,1.0,0,0,1,17,7,1
1.964,0.104,239.6,8.2,0,0,18,10,6,18
0.402,0.096,241.76,1.8,0,1,1,20,5,2
0.996,0.222,244.46,4.2,0,0,0,24,11,0
2.88,0.196,235.02,12.2,2,0,17,24,3,19
0.12,0.0,235.82,0.6,0,0,0,6,9,0
2.004,0.076,240.49,8.2,0,0,17,7,3,17
4.798,0.184,241.69,20.0,0,44,19,8,4,63
0.318,0.244,244.9,1.6,0,1,0,16,7,1
0.496,0.202,240.07,2.2,0,0,0,21,1,0
1.152,0.068,237.15,4.8,0,0,0,14,11,0
0.598,0.174,243.07,2.4,0,1,0,9,10,1
0.23,0.0,245.06,1.0,0,0,0,20,2,0
0.74,0.0,242.47,3.0,0,0,0,16,12,0
0.732,0.504,241.03,3.6,0,1,0,9,10,1
0.312,0.208,242.01,1.4,0,0,1,22,6,1
1.588,0.112,246.62,6.4,0,0,0,22,1,0
0.464,0.278,242.21,2.2,0,1,1,20,5,2
0.288,0.07,241.98,1.2,0,0,0,20,3,0
1.616,0.156,243.09,6.8,0,0,18,6,2,18
2.182,0.094,240.49,9.0,0,0,17,15,1,17
0.322,0.08,242.57,1.4,0,0,0,25,11,0
0.236,0.082,241.71,1.0,0,0,1,28,7,1
1.232,0.0,234.52,5.2,0,0,17,28,2,17
1.656,0.066,240.54,6.8,0,1,18,21,10,19
0.386,0.052,242.4,1.6,0,0,0,28,12,0
0.4,0.22,244.64,1.8,0,0,1,20,11,1
0.336,0.084,243.13,1.4,0,2,0,4,2,2
0.442,0.234,245.32,2.0,0,0,0,9,3,0
1.378,0.202,240.53,5.8,0,0,18,17,7,18
1.508,0.226,243.95,6.2,0,2,18,19,1,20
2.584,0.088,241.39,10.6,0,0,0,15,12,0
1.668,0.05,241.23,6.8,0,0,19,27,2,19
0.972,0.208,239.15,4.2,0,0,13,28,8,13
2.554,0.12,240.58,10.6,0,17,18,10,6,35
0.596,0.27,249.77,2.6,0,1,1,8,12,2
0.452,0.096,238.47,2.0,0,1,0,4,5,1
0.432,0.23,242.11,2.0,0,0,1,17,5,1
3.176,0.398,239.96,13.2,0,2,18,25,12,20
0.314,0.248,241.32,1.6,0,1,1,7,7,2
1.128,0.0,242.0,4.6,0,0,0,22,10,0
0.202,0.0,241.12,0.8,0,0,0,4,11,0
1.344,0.064,228.13,6.0,0,0,16,6,2,16
0.94,0.222,243.39,4.2,0,0,10,22,9,10
2.614,0.268,239.22,11.0,1,1,18,6,4,20
0.242,0.114,243.67,1.0,0,2,1,31,5,3
2.006,0.304,240.24,8.4,0,1,0,30,4,1
1.496,0.204,243.57,6.2,0,1,19,7,1,20
0.404,0.178,243.49,1.8,0,0,1,7,2,1
0.15,0.0,243.96,0.6,0,0,1,25,7,1
0.554,0.152,241.39,2.4,0,0,1,1,5,1
0.572,0.464,236.27,3.0,0,1,0,19,7,1
2.702,0.29,237.39,11.4,0,0,18,19,2,18
2.964,0.528,240.6,12.4,0,0,28,23,1,28
1.24,0.114,236.12,5.2,0,1,17,21,9,18
1.48,0.34,243.2,6.2,0,2,19,3,7,21
1.254,0.0,242.87,5.2,0,0,19,12,7,19
0.33,0.258,242.04,1.6,0,1,0,22,7,1
0.408,0.184,247.79,1.8,0,2,1,10,2,3
1.732,0.0,239.06,7.2,0,0,18,31,12,18
0.414,0.334,238.92,2.2,0,2,0,30,7,2
0.226,0.0,245.71,1.0,0,0,0,27,3,0
0.32,0.238,239.91,1.6,0,1,0,1,8,1
4.352,0.102,235.06,18.4,0,36,17,30,10,53
3.396,0.09,238.62,14.2,0,1,17,3,2,18
1.546,0.068,245.01,6.2,0,0,19,13,2,19
0.238,0.118,240.23,1.0,0,0,0,26,6,0
0.316,0.124,242.73,1.4,0,0,0,20,4,0
1.348,0.048,241.53,5.6,0,0,19,20,5,19
0.298,0.058,236.75,1.2,0,0,0,3,6,0
0.21,0.0,243.79,0.8,0,0,0,25,10,0
1.194,0.078,235.29,5.0,0,0,17,11,8,17
1.646,0.088,243.34,6.8,0,0,18,2,2,18
0.262,0.082,240.23,1.2,0,0,0,23,12,0
0.314,0.206,239.95,1.6,0,1,1,4,7,2
0.162,0.142,241.44,0.8,0,2,0,13,8,2
3.144,0.0,241.22,13.0,0,0,18,14,12,18
0.102,0.0,234.29,0.4,0,0,0,9,8,0
0.178,0.0,240.88,0.8,0,0,0,28,6,0
0.518,0.092,244.33,2.0,0,2,0,28,2,2
1.292,0.07,241.9,5.2,0,0,18,12,12,18
0.08,0.0,239.87,0.2,0,0,1,21,8,1
1.454,0.194,239.22,6.0,0,0,18,17,10,18
1.508,0.08,243.97,6.2,0,0,18,3,2,18
1.782,0.0,241.35,7.4,0,0,19,18,3,19
0.28,0.17,236.58,1.4,0,2,1,2,8,3
0.414,0.358,240.23,2.2,0,1,0,31,5,1
1.008,0.362,241.39,4.4,0,1,12,15,7,13
0.486,0.0,241.21,2.0,0,0,1,4,9,1
4.166,0.0,237.35,17.6,0,0,0,21,1,0
0.372,0.074,242.57,1.6,0,1,1,2,11,2
0.39,0.216,242.67,1.8,0,2,0,2,4,2
0.38,0.078,234.02,1.6,0,0,0,25,5,0
0.396,0.07,242.03,1.6,0,0,0,30,12,0
0.38,0.092,242.89,1.6,0,0,1,8,4,1
1.028,0.11,241.79,4.4,0,0,1,28,6,1
0.61,0.096,238.2,2.6,1,4,1,5,10,6
1.432,0.08,246.29,5.8,0,0,18,12,1,18
0.392,0.096,240.79,1.8,0,0,0,21,10,0
0.27,0.078,240.6,1.2,0,0,1,11,9,1
1.398,0.068,246.46,5.6,0,0,19,14,2,19
0.31,0.096,245.61,1.2,0,1,0,8,2,1
0.246,0.0,245.19,1.0,0,0,1,30,4,1
0.28,0.22,239.89,1.4,0,2,0,7,8,2
0.176,0.154,241.42,0.8,0,0,0,17,8,0
0.324,0.088,244.25,1.4,0,0,0,26,3,0
0.156,0.13,243.96,0.8,0,0,1,22,8,1
2.412,0.0,241.8,10.0,0,0,0,3,2,0
2.922,0.364,237.79,12.2,38,1,0,21,5,39
1.524,0.0,241.23,6.4,0,0,0,13,11,0
0.332,0.18,234.52,1.6,0,2,0,20,7,2
2.526,0.312,239.67,11.0,0,23,1,15,6,24
1.308,0.124,241.42,5.4,0,1,18,21,7,19
1.516,0.162,239.65,6.4,0,0,0,24,11,0
6.286,0.0,236.12,26.6,37,36,18,16,5,91
1.528,0.0,244.32,6.2,0,0,19,1,11,19
0.268,0.116,241.13,1.2,0,0,1,22,9,1
1.552,0.082,238.93,6.6,0,1,17,21,1,18
0.592,0.0,240.63,2.4,1,0,0,15,6,1
5.382,0.334,236.28,23.2,48,0,0,6,12,48
1.788,0.282,244.28,7.4,1,0,18,25,3,19
0.506,0.316,241.14,2.6,1,0,1,12,7,2
1.486,0.086,238.55,6.2,0,1,18,7,6,19
1.526,0.228,239.87,6.4,1,1,18,27,3,20
0.568,0.07,241.47,2.6,0,0,8,22,6,8
1.436,0.0,230.88,6.2,0,0,16,8,8,16
0.166,0.0,245.51,0.6,0,0,1,1,6,1
0.198,0.0,243.22,1.0,0,0,0,16,4,0
3.18,0.324,236.75,13.4,0,2,19,6,10,21
0.312,0.236,243.31,1.6,0,0,1,4,7,1
2.392,0.0,241.62,9.8,0,0,0,1,1,0
0.304,0.228,239.68,1.6,0,1,1,18,7,2
0.454,0.0,240.42,1.8,0,0,1,25,6,1
0.248,0.0,244.03,1.0,0,0,1,3,5,1
0.34,0.0,241.16,1.4,0,0,0,24,2,0
1.36,0.0,244.02,5.4,0,0,18,30,12,18
0.298,0.208,242.43,1.4,0,1,1,22,9,2
0.368,0.198,235.64,1.8,0,1,0,19,7,1
0.454,0.316,244.33,2.2,0,2,0,8,3,2
1.282,0.0,243.5,5.4,0,0,18,1,4,18
3.106,0.342,237.54,13.0,0,1,17,6,4,18
1.558,0.142,240.02,6.4,0,1,18,30,5,19
0.24,0.0,246.5,1.0,0,0,1,1,2,1
0.314,0.262,242.49,1.6,0,2,1,7,8,3
2.604,0.162,242.79,10.8,0,17,18,17,2,35
0.3,0.058,246.74,1.2,0,0,0,31,1,0
0.436,0.108,241.72,1.8,0,0,1,11,6,1
1.476,0.21,240.83,6.2,1,1,17,17,6,19
1.046,0.066,243.74,4.2,0,0,0,19,6,0
2.156,0.068,241.06,8.8,0,0,19,14,9,19
0.326,0.322,238.41,2.0,0,2,1,21,8,3
1.018,0.168,234.02,4.6,0,0,0,4,6,0
1.72,0.208,240.98,8.6,18,0,0,4,5,18
1.23,0.0,239.67,5.0,0,0,18,4,6,18
0.256,0.0,241.94,1.0,0,0,0,18,11,0
0.354,0.188,243.68,1.6,0,0,0,7,1,0
0.746,0.072,244.79,3.2,0,1,0,30,11,1
0.166,0.0,239.79,0.8,0,0,1,10,9,1
1.45,0.05,239.4,6.0,0,0,0,7,3,0
1.516,0.214,243.29,6.2,0,1,19,19,11,20
4.14,0.5,235.95,17.6,38,3,12,2,9,53
0.252,0.0,248.83,1.0,0,0,1,13,12,1
0.468,0.116,245.43,2.0,0,0,0,9,3,0
3.142,0.174,242.68,13.0,0,0,19,27,10,19
1.872,0.122,238.63,7.8,0,1,0,26,3,1
0.478,0.364,247.16,2.4,0,1,0,20,12,1
0.242,0.0,245.41,1.0,0,0,1,21,1,1
0.508,0.106,244.78,2.0,0,0,1,16,1,1
0.33,0.218,238.39,1.6,0,2,0,30,6,2
0.332,0.102,240.53,1.4,0,0,0,26,6,0
0.176,0.0,242.47,0.8,0,0,0,26,8,0
0.244,0.0,242.36,1.0,0,0,1,24,4,1
1.766,0.052,244.72,7.2,0,0,18,29,1,18
1.518,0.286,240.02,6.4,0,2,17,27,10,19
0.326,0.076,244.74,1.4,0,0,0,22,11,0
1.028,0.344,241.88,4.4,0,0,1,14,9,1
0.774,0.242,245.31,3.2,0,2,1,17,12,3
0.234,0.116,242.98,1.0,0,2,1,26,9,3
2.75,0.0,245.12,11.2,0,38,0,20,12,38
0.246,0.0,243.88,1.0,0,0,0,24,2,0
0.472,0.24,244.14,2.6,0,0,4,30,9,4
0.362,0.268,242.25,1.8,0,1,1,14,9,2
2.676,0.056,235.14,11.4,0,0,17,20,2,17
0.402,0.372,242.94,2.2,0,1,1,9,8,2
0.836,0.132,235.67,3.6,0,1,0,7,5,1
0.364,0.204,239.42,1.8,0,1,0,3,9,1
2.35,0.0,239.33,9.8,2,0,18,26,2,20
4.302,0.522,236.77,18.2,37,0,1,15,8,38
0.284,0.16,240.07,1.4,0,0,0,13,6,0
1.796,0.22,243.21,7.4,0,0,18,27,1,18
0.826,0.162,241.87,3.4,0,0,10,9,4,10
0.33,0.23,242.54,1.6,0,0,0,17,7,0
0.682,0.19,237.93,3.0,0,2,0,12,7,2
0.232,0.132,243.19,1.0,0,0,0,4,7,0
1.398,0.096,240.05,5.8,0,2,18,7,12,20
0.278,0.242,240.3,1.4,0,0,0,17,8,0
0.224,0.0,243.33,1.0,0,0,0,1,4,0
0.314,0.086,239.98,1.4,0,0,0,27,9,0
0.284,0.07,236.85,1.2,0,0,0,8,6,0
0.282,0.0,247.12,1.2,0,0,1,2,9,1
1.382,0.07,236.78,5.8,0,0,18,16,10,18
1.39,0.088,242.81,5.6,0,0,19,3,1,19
0.554,0.0,244.37,2.2,0,0,0,1,2,0
0.302,0.0,245.77,1.2,0,0,1,11,4,1
1.56,0.23,241.0,6.4,0,0,18,11,7,18
0.366,0.096,244.58,1.6,0,0,0,5,4,0
1.496,0.188,241.61,6.2,0,2,18,12,2,20
2.434,0.0,233.18,11.0,0,0,17,5,1,17
0.27,0.0,244.46,1.0,0,0,1,29,12,1
0.204,0.0,242.18,0.8,0,0,0,2,11,0
1.6,0.266,240.05,6.6,0,1,18,1,6,19
0.42,0.23,239.97,2.0,0,2,1,24,4,3
1.652,0.046,242.9,6.8,0,0,18,2,4,18
1.614,0.078,238.76,6.8,0,1,19,9,9,20
0.566,0.122,245.74,2.4,0,0,0,1,2,0
0.544,0.188,238.24,3.4,0,1,1,14,5,2
0.384,0.248,236.54,1.8,0,0,0,8,1,0
0.498,0.128,245.44,2.2,0,2,0,23,1,2
0.236,0.138,243.54,1.0,0,0,1,13,7,1
1.774,0.162,242.54,7.2,2,1,19,5,7,22
1.288,0.568,237.45,5.8,0,0,13,11,7,13
1.344,0.076,238.98,5.6,0,0,17,8,9,17
1.9,0.154,241.46,7.8,0,0,18,20,9,18
1.064,0.162,241.75,4.4,0,0,11,18,5,11
0.566,0.212,238.34,2.4,0,0,0,4,5,0
0.408,0.234,244.45,1.8,0,1,0,25,11,1
1.272,0.2,233.4,5.4,0,0,16,10,8,16
0.842,0.11,239.76,3.4,0,0,0,18,6,0
0.11,0.0,241.55,0.4,0,0,0,22,8,0
1.386,0.05,236.94,5.8,2,0,18,17,10,20
0.486,0.22,243.58,2.2,0,0,0,22,5,0
1.426,0.0,242.41,5.8,0,2,19,21,2,21
1.594,0.142,243.08,6.6,0,2,19,18,6,21
0.674,0.072,242.01,2.8,0,1,0,18,10,1
0.414,0.272,243.32,2.0,0,1,1,13,6,2
1.288,0.058,238.95,5.4,0,0,18,28,5,18
0.282,0.12,239.2,1.2,0,1,0,14,5,1
0.294,0.09,241.89,1.2,0,1,0,2,9,1
0.26,0.052,240.84,1.2,0,0,0,22,1,0
0.276,0.0,243.17,1.2,0,0,0,7,3,0
1.188,0.224,240.99,5.0,0,0,11,7,10,11
0.628,0.056,248.41,2.6,0,0,0,17,2,0
0.916,0.206,241.59,4.0,0,1,0,12,5,1
0.14,0.0,241.15,0.6,0,0,0,26,6,0
1.512,0.0,244.32,6.2,0,0,19,6,10,19
3.834,0.448,234.29,17.2,37,1,17,18,6,55
0.196,0.086,242.55,0.8,0,0,1,1,10,1
2.994,0.114,240.71,12.4,1,0,18,15,10,19
1.162,0.0,245.33,4.8,0,1,1,8,9,2
0.998,0.29,241.37,4.2,0,0,12,14,8,12
1.336,0.052,245.43,5.4,0,0,18,17,12,18
1.39,0.072,239.94,5.8,0,0,18,30,6,18
1.396,0.124,237.14,5.8,1,0,18,14,10,19
2.302,0.058,241.15,9.4,0,0,0,25,3,0
0.43,0.106,243.24,2.0,0,0,1,13,6,1
3.644,0.09,237.54,15.2,37,0,17,10,3,54
0.43,0.122,242.1,1.8,0,0,1,14,3,1
0.37,0.052,242.16,1.6,0,0,1,8,10,1
0.498,0.336,241.77,2.4,0,1,1,24,4,2
0.25,0.116,241.04,1.2,0,0,0,25,7,0
1.796,0.364,240.06,7.6,0,1,0,24,8,1
0.532,0.134,238.54,2.2,0,2,0,14,10,2
1.552,0.066,241.12,6.4,0,2,18,14,3,20
0.338,0.242,240.34,1.6,0,1,1,27,9,2
1.706,0.046,245.54,6.8,0,0,19,2,4,19
0.254,0.0,248.9,1.0,0,0,0,13,12,0
1.04,0.11,239.91,4.4,0,0,0,9,9,0
0.46,0.322,236.23,2.4,0,1,0,6,6,1
0.214,0.0,243.84,1.0,0,0,0,26,1,0
0.398,0.15,241.25,1.8,0,0,1,18,5,1
2.238,0.472,233.63,9.8,0,2,0,12,11,2
0.5,0.348,241.74,2.4,0,1,1,21,4,2
0.258,0.0,241.56,1.2,0,0,0,7,11,0
1.832,0.054,238.37,7.6,0,0,18,20,5,18
0.554,0.134,242.57,2.4,0,0,0,9,7,0
1.348,0.0,237.32,5.6,0,0,18,6,5,18
0.206,0.0,239.48,0.8,0,0,0,12,1,0
0.124,0.0,239.9,0.6,0,0,0,15,8,0
0.262,0.132,241.85,1.2,0,0,1,18,9,1
2.834,0.504,240.63,12.0,1,2,0,22,12,3
3.992,0.114,242.1,16.4,0,39,18,2,12,57
0.468,0.062,242.51,2.4,0,0,0,6,11,0
0.278,0.116,242.48,1.2,0,1,1,1,7,2
0.926,0.302,238.75,4.0,0,1,0,9,1,1
0.6,0.0,236.96,2.4,0,0,0,25,9,0
1.352,0.05,243.48,5.4,0,0,18,21,10,18
0.354,0.13,246.91,1.4,0,0,1,16,12,1
0.292,0.116,241.62,1.4,0,0,1,31,8,1
1.718,0.588,239.36,7.6,1,2,0,25,6,3
0.332,0.108,240.65,1.4,0,2,0,6,3,2
0.266,0.184,241.73,1.2,0,1,0,2,7,1
0.346,0.086,243.37,1.4,0,0,0,7,4,0
1.42,0.084,244.76,5.8,0,0,18,4,2,18
2.036,0.128,244.91,8.2,0,0,19,16,2,19
0.3,0.088,241.84,1.2,0,0,1,22,9,1
0.592,0.344,242.37,2.8,0,1,1,11,6,2
2.624,0.104,238.93,11.0,38,0,0,21,9,38
1.178,0.0,239.86,4.8,0,0,0,30,6,0
1.486,0.296,240.0,6.2,0,1,18,19,7,19
2.208,0.152,241.31,10.0,0,28,1,22,6,29
0.246,0.11,241.44,1.0,0,2,1,23,6,3
0.34,0.228,240.2,1.6,0,2,0,25,7,2
1.364,0.0,243.73,5.6,0,0,19,6,11,19
2.728,0.196,235.77,11.6,0,0,17,1,2,17
1.808,0.394,235.1,7.8,0,2,17,24,3,19
0.194,0.0,240.74,0.8,0,0,1,13,8,1
0.214,0.096,242.8,1.0,0,0,0,8,9,0
0.502,0.242,247.35,2.4,0,0,0,8,3,0
1.988,0.05,240.26,9.2,0,0,0,16,12,0
1.348,0.0,247.35,5.4,0,0,19,18,3,19
2.302,0.0,240.28,9.6,0,0,0,3,2,0
1.352,0.082,238.79,5.6,0,0,17,17,12,17
1.4,0.08,238.85,6.0,0,0,0,29,1,0
0.23,0.138,243.85,1.0,0,1,1,23,8,2
0.402,0.106,241.34,1.6,0,0,1,26,10,1
1.678,0.122,240.83,7.2,0,23,0,18,2,23
1.434,0.158,241.45,5.8,0,0,0,12,11,0
0.224,0.0,241.59,1.0,0,0,0,11,1,0
4.116,0.404,237.64,17.4,1,39,18,27,8,58
0.308,0.222,241.02,1.6,0,0,0,10,7,0
0.736,0.278,241.14,3.2,0,0,1,23,2,1
0.406,0.216,242.67,2.0,0,0,1,6,6,1
1.742,0.102,242.04,7.2,0,0,18,3,12,18
1.418,0.088,241.11,5.8,0,1,18,24,2,19
0.322,0.092,243.01,1.4,0,0,0,8,3,0
5.166,0.34,231.78,22.2,37,0,16,30,12,53
0.418,0.11,241.32,1.8,0,0,0,12,5,0
1.552,0.0,238.68,6.4,0,0,18,18,7,18
1.346,0.152,229.62,5.8,0,1,16,26,5,17
0.614,0.0,244.99,2.6,0,5,1,12,9,6
0.4,0.17,233.59,1.8,0,0,0,27,5,0
0.436,0.292,241.97,2.2,0,1,0,20,3,1
1.674,0.094,241.44,6.8,1,2,18,5,4,21
0.862,0.286,240.95,3.8,0,2,12,26,8,14
0.392,0.332,240.47,2.0,0,1,1,20,6,2
0.266,0.104,242.48,1.2,0,0,1,15,7,1
4.282,0.086,233.38,18.2,36,3,0,3,6,39
2.908,0.232,239.73,12.6,18,0,18,27,2,36
3.936,0.078,242.8,16.2,39,0,18,3,1,57
1.858,0.152,235.93,8.0,0,2,18,27,2,20
4.182,0.306,234.95,17.8,37,0,17,16,5,54
1.4,0.054,240.62,5.8,0,0,18,2,4,18
2.498,0.332,236.59,10.6,0,1,17,2,9,18
1.902,0.092,241.15,7.8,0,0,18,14,11,18
0.204,0.0,242.07,0.8,0,0,0,27,9,0
0.378,0.0,241.78,1.6,1,0,1,13,4,2
0.25,0.0,242.36,1.0,0,0,0,11,6,0
0.744,0.112,246.57,3.0,0,0,0,6,4,0
0.324,0.058,245.48,1.4,0,0,1,5,3,1
1.558,0.142,239.89,6.4,0,0,18,7,9,18
4.418,0.0,237.0,18.6,0,35,17,23,2,52
0.724,0.0,241.54,3.0,0,0,1,27,4,1
0.422,0.234,243.38,2.0,0,1,1,1,9,2
0.282,0.254,241.99,1.6,0,1,0,27,8,1
0.352,0.116,242.73,1.4,0,0,0,10,4,0
0.208,0.092,243.43,0.8,0,0,1,27,9,1
0.498,0.122,240.75,2.6,0,0,2,30,6,2
0.942,0.228,244.8,3.8,1,0,0,11,12,1
2.836,0.268,241.15,12.6,9,0,0,19,12,9
0.348,0.06,244.17,1.4,0,0,0,5,12,0
0.37,0.256,244.71,1.8,0,1,1,16,5,2
1.204,0.0,238.23,5.0,0,0,18,19,9,18
0.232,0.098,240.62,1.0,0,0,0,17,4,0
1.336,0.092,237.56,5.6,0,0,18,18,4,18
4.2,0.372,240.94,18.0,16,0,18,14,1,34
0.292,0.084,240.81,1.2,0,0,0,11,10,0
3.402,0.17,229.84,14.8,35,0,16,6,8,51
0.298,0.204,240.41,1.4,0,2,1,28,7,3
1.67,0.156,235.77,7.0,0,1,18,13,5,19
0.156,0.0,242.09,0.6,0,0,1,2,8,1
1.36,0.068,238.41,5.6,0,2,18,25,5,20
